fields.item_name,fields.brand_name,healthy
Sauteed Peppers,Western Sizzlin,1
Honey Mustard Packet,Western Sizzlin,1
Mustard Packet,Western Sizzlin,1
Sweet & Sour Glaze,Western Sizzlin,1
Add Diced Onions,Western Sizzlin,1
Strawberry Pie Filling,Western Sizzlin,1
Chocolate Cream Pie,Western Sizzlin,1
Pecan Pie,Western Sizzlin,1
Cucumber Salad,Western Sizzlin,0
Pasta Rotini Salad,Western Sizzlin,1
Chocolate Pudding,Western Sizzlin,1
Broccoli & Cheese Quiche,Western Sizzlin,1
Whole White Potato,Western Sizzlin,1
Bacon Imitation,Western Sizzlin,1
Boiled Egg,Western Sizzlin,0
Broccoli Florets,Western Sizzlin,1
Celery Strip,Western Sizzlin,1
Diced Eggs,Western Sizzlin,0
"Gelatin, Sugar Free",Western Sizzlin,1
Mushroom Sliced,Western Sizzlin,1
Parmesan Cheese,Western Sizzlin,1
Peaches,Western Sizzlin,1
Raisins,Western Sizzlin,1
Sweet Pickle Relish,Western Sizzlin,1
"1,000 Island Dressing",Western Sizzlin,1
French Catalina Dressing,Western Sizzlin,1
Honey Mustard Dressing,Western Sizzlin,1
Miracle Whip,Western Sizzlin,1
Chocolate Syrup,Western Sizzlin,1
Chicken Noodle Soup,Western Sizzlin,1
Sirloin Steak,Western Sizzlin,1
Margarine + Buttermilk,Western Sizzlin,0
Chicken Salad,Western Sizzlin,1
Celery & Ranch Dressing,Wing Zone,1
"Boneless Wing, Buffalo Bliss",Wing Zone,1
"Caesar Salad, No Dressing",Wing Zone,1
Sweet Samurai Flavor,Wing Zone,1
"Wedge Fries with Cheese, Jumbo",Wing Zone,0
"Fried Shrimp, Mango Fire",Wing Zone,1
Lemon Zinger Flavor,Wing Zone,1
Sweet Corn Bites,Wing Zone,0
Ranch Dressing,Wing Zone,1
"Fried Shrimp, Blackened Voodoo",Wing Zone,1
Creamy Caesar Dressing,Wing Zone,1
Garlic Parm Flavor,Wing Zone,1
Turano Brioche Buns,Wing Zone,1
Blackened Voodoo Flavorcoat,Wing Zone,0
"Tender, Liquid Gold",Wing Zone,1
"Eggnog Frappuccino with Soy Milk and Whip, Tall",Starbucks,0
"Eggnog Frappuccino with 2% Milk and No Whip, Tall",Starbucks,0
"Chestnut Praline Creme Frappuccino with Nonfat Milk and No Whip, Tall",Starbucks,0
"Chai Eggnog Latte with Whole Milk, Grande",Starbucks,0
"Java Chip Frappuccino with Soy Milk and Whip, Tall",Starbucks,0
"Chai Creme Frappuccino with Coconut Milk and No Whip, Venti",Starbucks,0
"White Hot Chocolate with Coconut Milk and Whip, Grande",Starbucks,0
"Chestnut Praline Frappuccino with Soy Milk and Whip, Grande",Starbucks,0
"Teavana Shaken Iced Passion Tango Tea Unsweetened, Trenta",Starbucks,1
"Salted Caramel Mocha with 2% Milk and No Whip, Short",Starbucks,1
"Iced Caffe Mocha with 2% Milk and No Whip, Tall",Starbucks,1
"Holiday Spice Flat White with Coconut Milk, Tall",Starbucks,1
"Iced Caramel Brulee Latte with Whole Milk and No Whip, Grande",Starbucks,0
"White Chocolate Mocha with 2% Milk and No Whip, Venti",Starbucks,0
"Eggnog Frappuccino Blended Creme with Coconut Milk and No Whip, Venti",Starbucks,0
"Iced Chestnut Praline Latte with Coconut Milk and No Whip, Venti",Starbucks,0
"Teavana Shaken Peach Citrus White Tea Infusion Lemonade Sweetened, Venti",Starbucks,1
"Matcha Green Tea Latte with Whole Milk, Venti",Starbucks,0
"Pumpkin Spice Frappuccino with 2% Milk and No Whip, Grande",Starbucks,0
"Cinnamon Dolce Latte with Soy Milk and No Whip, Venti",Starbucks,0
"Strawberries & Creme Frappuccino with Soy Milk and No Whip, Venti",Starbucks,0
"Pumpkin Spice Frappuccino with Soy Milk and No Whip, Tall",Starbucks,0
"Iced Cinnamon Dolce Latte with 2% Milk and No Whip, Tall",Starbucks,1
"Cinnamon Dolce Creme Frappuccino with Whole Milk and Whip, Grande",Starbucks,0
"Pumpkin Spice Creme with 2% Milk and Whip, Short",Starbucks,1
"Skinny Hot Chocolate, Venti",Starbucks,1
"Caramel Brulee Creme with 2% Milk and No Whip, Grande",Starbucks,0
"Caramel Macchiato with Coconut Milk, Tall",Starbucks,1
"Peppermint Hot Chocolate with Coconut Milk and No Whip, Venti",Starbucks,0
"Chai Tea Latte with Soy Milk, Venti",Starbucks,0
"Caramel Brulee Creme with Nonfat Milk and Whip, Tall",Starbucks,0
"Iced Caramel Brulee Latte with 2% Milk and No Whip, Venti",Starbucks,0
"Cinnamon Dolce Latte with Whole Milk and No Whip, Grande",Starbucks,0
"Iced Caffe Mocha with 2% Milk and No Whip, Venti",Starbucks,0
"Iced Caffe Mocha with Soy Milk and Whip, Grande",Starbucks,0
"Double Chocolaty Chip Creme Frappuccino with Soy Milk and Whip, Grande",Starbucks,0
"Peppermint White Mocha Creme Frappuccino with Nonfat Milk and No Whip, Venti",Starbucks,0
"Starbucks Doubleshot on Ice Unsweetened with Nonfat Milk, Grande",Starbucks,1
"Eggnog Frappuccino Blended Creme with Almond Milk and No Whip, Tall",Starbucks,0
"Hot Chocolate with Soy Milk and Whip, Tall",Starbucks,0
"Caramel Brulee Creme with Whole Milk and Whip, Venti",Starbucks,0
"Caffe Mocha with Coconut Milk and Whip, Grande",Starbucks,0
"White Chocolate Mocha Creme Frappuccino with Almond Milk and No Whip, Tall",Starbucks,0
"Caffe Latte with Coconut Milk, Venti",Starbucks,0
"Hot Chocolate with Almond Milk and No Whip, Short",Starbucks,1
"Pumpkin Spice Latte with Whole Milk and No Whip, Tall",Starbucks,0
"Iced Salted Caramel Mocha with Almond Milk and No Whip, Venti",Starbucks,0
"Caramel Brulee Frappuccino with 2% Milk and Whip, Tall",Starbucks,0
"Matcha Green Tea Frappuccino Blended Creme with Soy Milk and Whip, Grande",Starbucks,0
"Iced Chai Tea Latte with Whole Milk, Tall",Starbucks,0
"Chai Tea Latte, Hot - Large with Skim Milk",Scooter's Coffee And Yogurt,0
Strawberry Matcha Green Tea Smoothie - Small with Skim Milk,Scooter's Coffee And Yogurt,0
"Frosted Gingerbread Latte, Hot - Small with 2% Milk",Scooter's Coffee And Yogurt,0
"Mocha Latte, Iced - Large with Soy Milk",Scooter's Coffee And Yogurt,0
"Chai Tea Latte, Iced - Medium with Almond Milk",Scooter's Coffee And Yogurt,0
"Candy Bar with Mocha, Almond, Coconut, Iced - Medium with Skim Milk",Scooter's Coffee And Yogurt,0
Hot Chocolate with No Toppings - Small with 2% Milk,Scooter's Coffee And Yogurt,0
Pina Colada Matcha Green Tea Smoothie - Small with 2% Milk,Scooter's Coffee And Yogurt,0
Cranberry Orange Scone,Scooter's Coffee And Yogurt,1
"Brewed Tea, Hot - Large",Scooter's Coffee And Yogurt,1
"Toffee Nut Caramelicious, Iced - Medium with Soy Milk",Scooter's Coffee And Yogurt,1
Blueberry Syrup,Scooter's Coffee And Yogurt,1
"Pumpkin Caramelicious, Iced - Small with Soy Milk",Scooter's Coffee And Yogurt,0
"Candy Bar with Mocha, Almond, Coconut, Iced - Small with Coconut Milk",Scooter's Coffee And Yogurt,1
"Pumpkin Caramelicious, Iced - Large with Whole Milk",Scooter's Coffee And Yogurt,0
"Sugar Cookie Latte, Iced - Small with Almond Milk",Scooter's Coffee And Yogurt,1
Wild Berry Matcha Green Tea Smoothie - Medium with Whole Milk,Scooter's Coffee And Yogurt,0
"Flavored Matcha Green Tea Latte with Vanilla, Iced - Large with Soy Milk",Scooter's Coffee And Yogurt,0
"Black & White Latte, Hot - Small with Coconut Milk",Scooter's Coffee And Yogurt,1
"Flavored Latte with Sugar Free Vanilla, Hot - Small with Whole Milk",Scooter's Coffee And Yogurt,1
Oatmeal with Dried Fruit and Nuts,Scooter's Coffee And Yogurt,1
"Flavored Chai, Vanilla, Iced - Large with Almond Milk",Scooter's Coffee And Yogurt,0
"Cinnamon Roll Latte, Hot - Small with 2% Milk",Scooter's Coffee And Yogurt,0
"Mocha Latte, Iced - Large with Almond Milk",Scooter's Coffee And Yogurt,0
"Flavored Chai Tea Latte with Vanilla, Blended - Medium",Scooter's Coffee And Yogurt,0
"Pumpkin Caramelicious, Blended - Medium",Scooter's Coffee And Yogurt,0
"Flavored Latte with Sugar Free Caramel, Iced - Small with Whole Milk",Scooter's Coffee And Yogurt,1
Tea Latte - Medium with Whole Milk,Scooter's Coffee And Yogurt,1
"Chai Tea Latte, Hot - Large with Whole Milk",Scooter's Coffee And Yogurt,0
"Matcha Green Tea Latte, Hot - Small with Whole Milk",Scooter's Coffee And Yogurt,1
"Cinnamon Roll Latte, Blended - Small",Scooter's Coffee And Yogurt,0
"Mocha Latte, Iced - Small with Coconut Milk",Scooter's Coffee And Yogurt,1
"Matcha Green Tea Latte, Iced - Small with Skim Milk",Scooter's Coffee And Yogurt,1
"Frosted Gingerbread Latte, Iced - Small with 2% Milk",Scooter's Coffee And Yogurt,1
"Pumpkin Caramelicious, Hot - Large with Coconut Milk",Scooter's Coffee And Yogurt,0
"Sugar Cookie Latte, Iced - Small with Whole Milk",Scooter's Coffee And Yogurt,1
"Chai Tea Latte, Hot - Medium with 2% Milk",Scooter's Coffee And Yogurt,0
"Autumn Caramel Crunch Latte, Iced - Medium with Soy Milk",Scooter's Coffee And Yogurt,1
"Steamer, Vanilla - Medium with Soy Milk",Scooter's Coffee And Yogurt,0
"Mocha, Sugar Free, Hot - Small with 2% Milk",Scooter's Coffee And Yogurt,1
"Candy Bar with Mocha, Almond & Coconut, Hot - Large with Skim Milk",Scooter's Coffee And Yogurt,0
"Dirty Chai Latte, Iced - Medium with 2% Milk",Scooter's Coffee And Yogurt,0
"Scooter Shooter, Iced - Small",Scooter's Coffee And Yogurt,1
"Candy Bar with Mocha, Caramel & Vanilla, Hot - Large with Skim Milk",Scooter's Coffee And Yogurt,0
"Dirty Chai Latte, Hot - Small with Skim Milk",Scooter's Coffee And Yogurt,0
"Flavored Latte with Sugar Free Caramel, Hot - Large with Almond Milk",Scooter's Coffee And Yogurt,1
"White Mocha Latte, Hot - Large with 2% Milk",Scooter's Coffee And Yogurt,0
"Black & White Latte, Hot - Large with Soy Milk",Scooter's Coffee And Yogurt,0
"Sugar Cookie Latte, Hot - Medium with Almond Milk",Scooter's Coffee And Yogurt,0
"Matcha Green Tea Latte, Blended - Small with Soy Milk",Scooter's Coffee And Yogurt,1
"White Mocha Latte, Hot - Medium with Coconut Milk",Scooter's Coffee And Yogurt,0
Hot Chocolate - Medium with Soy Milk,Scooter's Coffee And Yogurt,0
"Dirty Spiced Pumpkin Chai Tea, Hot - Large with 2% Milk",Scooter's Coffee And Yogurt,0
"Candy Bar with Mocha, Hazelnut, Vanilla, Iced - Small with Whole Milk",Scooter's Coffee And Yogurt,1
"Chai Tea Latte, Iced - Small with Coconut Milk",Scooter's Coffee And Yogurt,1
"Mocha, Sugar Free, Hot - Small with Whole Milk",Scooter's Coffee And Yogurt,1
"Spiced Pumpkin Chai Tea, Hot - Large with Whole Milk",Scooter's Coffee And Yogurt,0
Pina Colada Matcha Green Tea Smoothie - Large with Coconut Milk,Scooter's Coffee And Yogurt,0
Pumpkin Pie Shake - Small,Scooter's Coffee And Yogurt,0
"Sugar Cookie Latte, Iced - Medium with Whole Milk",Scooter's Coffee And Yogurt,0
"Flavored Latte, Vanilla, Hot - Medium with Whole Milk",Scooter's Coffee And Yogurt,0
Strawberry Matcha Green Tea Smoothie - Medium with Almond Milk,Scooter's Coffee And Yogurt,0
"Flavored Chai, Vanilla, Iced - Small with Soy Milk",Scooter's Coffee And Yogurt,1
"White Mocha Latte, Hot - Large with Coconut Milk",Scooter's Coffee And Yogurt,0
Wild Berry Matcha Green Tea Smoothie - Large with Skim Milk,Scooter's Coffee And Yogurt,0
"Latte, Iced - Large with Coconut Milk",Scooter's Coffee And Yogurt,1
"Caramelicious, Hot - Large with 2% Milk",Scooter's Coffee And Yogurt,0
Mango Matcha Green Tea Smoothie - Small with 2% Milk,Scooter's Coffee And Yogurt,0
"Latte, Iced - Medium with Whole Milk",Scooter's Coffee And Yogurt,1
"Pumpkin Spice Latte, Iced - Small with Coconut Milk",Scooter's Coffee And Yogurt,1
"Whey Protein Powder, 1 scoop",Scooter's Coffee And Yogurt,1
"Candy Bar with Mocha, Toffee, Iced - Large with 2% Milk",Scooter's Coffee And Yogurt,0
Mango Matcha Green Tea Smoothie - Large with Whole Milk,Scooter's Coffee And Yogurt,0
"Chai Tea Latte, Iced - Small with Soy Milk",Scooter's Coffee And Yogurt,1
"Candy Bar with Mocha, Hazelnut, Vanilla, Iced - Medium with Soy Milk",Scooter's Coffee And Yogurt,0
"Flavored Latte with Sugar Free Caramel, Iced - Medium with Coconut Milk",Scooter's Coffee And Yogurt,1
"Candy Bar with Mocha & Coconut, Hot - Small with Soy Milk",Scooter's Coffee And Yogurt,0
"Latte, Iced - Medium with Soy Milk",Scooter's Coffee And Yogurt,1
"Candy Bar with Mocha & Toffee, Hot - Large with Soy Milk",Scooter's Coffee And Yogurt,0
"Flavored Latte with Sugar Free Hazelnut, Iced - Large with Coconut Milk",Scooter's Coffee And Yogurt,1
"Latte, Iced - Large with Soy Milk",Scooter's Coffee And Yogurt,1
"Matcha Green Tea Latte, Hot - Medium with Almond Milk",Scooter's Coffee And Yogurt,1
"Black & White Latte, Hot - Small with Almond Milk",Scooter's Coffee And Yogurt,1
"Chai Tea Latte, Hot - Small with Skim Milk",Scooter's Coffee And Yogurt,0
"Steamer, Vanilla - Large with Coconut Milk",Scooter's Coffee And Yogurt,0
Peach Matcha Green Tea Smoothie - Small with Whole Milk,Scooter's Coffee And Yogurt,0
Mango Matcha Green Tea Smoothie - Medium with Soy Milk,Scooter's Coffee And Yogurt,0
Strawberry Matcha Green Tea Smoothie - Medium with 2% Milk,Scooter's Coffee And Yogurt,0
"Candy Bar with Mocha, Hazelnut & Vanilla, Blended - Large",Scooter's Coffee And Yogurt,0
Tea Latte - Small with Almond Milk,Scooter's Coffee And Yogurt,1
"Candy Bar with Mocha & Toffee, Hot - Large with Almond Milk",Scooter's Coffee And Yogurt,0
"Autumn Caramel Crunch Latte, Hot - Small with 2% Milk",Scooter's Coffee And Yogurt,0
"Flavored Latte with Sugar Free Hazelnut, Hot - Large with 2% Milk",Scooter's Coffee And Yogurt,1
"Flavored Matcha Green Tea Latte with Vanilla, Hot - Medium with Almond Milk",Scooter's Coffee And Yogurt,0
"Candy Bar with White Chocolate Mocha, Caramel & Hazelnut, Hot - Large with Almond Milk",Scooter's Coffee And Yogurt,0
Peach Matcha Green Tea Smoothie - Medium with Soy Milk,Scooter's Coffee And Yogurt,0
"Matcha Green Tea Latte, Blended - Medium with Almond Milk",Scooter's Coffee And Yogurt,0
"Dirty Chai Latte, Hot - Small with Whole Milk",Scooter's Coffee And Yogurt,0
Strawberry Banana Smoothie - Medium,Scooter's Coffee And Yogurt,0
"Black & White Latte, Hot - Large with 2% Milk",Scooter's Coffee And Yogurt,0
"Java Chip Frappuccino with Soy Milk and No Whip, Tall",Starbucks,0
"Chocolate Milk with Almond Milk, Tall",Starbucks,1
"Gingerbread Creme with Soy Milk and No Whip, Short",Starbucks,1
"Eggnog Frappuccino Blended Creme with Almond Milk and Whip, Grande",Starbucks,0
"Strawberries & Creme Frappuccino with Almond Milk and No Whip, Grande",Starbucks,0
"Iced Latte Macchiato with Coconut Milk, Tall",Starbucks,1
"Iced Latte Macchiato with Nonfat Milk, Tall",Starbucks,1
"Chai Eggnog Latte with Soy Milk, Short",Starbucks,0
"Flat White with Soy Milk, Tall",Starbucks,1
"Salted Caramel Hot Chocolate with Almond Milk and No Whip, Grande",Starbucks,0
"Caramel Brulee Latte with Whole Milk and Whip, Venti",Starbucks,0
"Teavana Shaken Peach Citrus White Tea Infusion Unsweetened, Grande",Starbucks,1
"Eggnog Latte with Almond Milk, Short",Starbucks,1
"Caramel Brulee Creme with Soy Milk and Whip, Grande",Starbucks,0
"Chai Creme Frappuccino with Coconut Milk and Whip, Grande",Starbucks,0
"Caramel Brulee Frappuccino with Soy Milk and No Whip, Venti",Starbucks,0
"Gingerbread Creme with 2% Milk and No Whip, Tall",Starbucks,1
"White Chocolate Mocha Frappuccino with Coconut Milk and Whip, Grande",Starbucks,0
"White Hot Chocolate with Coconut Milk and No Whip, Tall",Starbucks,0
"Caramel Brulee Latte with 2% Milk and No Whip, Venti",Starbucks,0
"Java Chip Frappuccino with Whole Milk and No Whip, Tall",Starbucks,0
"Peppermint Hot Chocolate with 2% Milk and No Whip, Tall",Starbucks,0
"Hot Chocolate with Coconut Milk and Whip, Grande",Starbucks,0
"Skinny Cinnamon Dolce Latte, Venti",Starbucks,1
"Gingerbread Frappuccino with Nonfat Milk and Whip, Tall",Starbucks,0
"Pumpkin Spice Creme with Soy Milk and No Whip, Tall",Starbucks,0
"Caffe Vanilla Frappuccino with Whole Milk and No Whip, Tall",Starbucks,0
"Pumpkin Spice Creme with Nonfat Milk and Whip, Short",Starbucks,1
"Peppermint Mocha with Almond Milk and No Whip, Short",Starbucks,1
"Almond Milk, Grande",Starbucks,1
"Salted Caramel Mocha with Soy Milk and Whip, Grande",Starbucks,0
"Gingerbread Creme with Almond Milk and No Whip, Grande",Starbucks,1
"Peppermint Hot Chocolate with Soy Milk and Whip, Grande",Starbucks,0
"Salted Caramel Mocha Creme Frappuccino with 2% Milk and Whip, Grande",Starbucks,0
"Hot Chocolate with Soy Milk and No Whip, Grande",Starbucks,0
"Iced Chestnut Praline Latte with Coconut Milk and No Whip, Tall",Starbucks,1
"Peppermint White Chocolate Mocha with Whole Milk and No Whip, Venti",Starbucks,0
"Iced Peppermint Mocha with Almond Milk and No Whip, Venti",Starbucks,0
"Steamed Soy Milk, Grande",Starbucks,1
"Gingerbread Creme Frappuccino with Whole Milk and No Whip, Tall",Starbucks,0
"Cinnamon Dolce Frappuccino with Coconut Milk and No Whip, Tall",Starbucks,0
"Iced Caffe Latte with Soy Milk, Venti",Starbucks,1
"Chocolate Milk with Soy Milk, Grande",Starbucks,0
"Starbucks Doubleshot on Ice Unsweetened with Coconut Milk, Tall",Starbucks,1
"Oprah Brewed Tea Latte Almond Milk, Short",Starbucks,1
"Latte Macchiato with Soy Milk, Tall",Starbucks,1
"Gingerbread Creme with Coconut Milk and No Whip, Tall",Starbucks,1
"Peppermint White Mocha Frappuccino with Soy Milk and Whip, Grande",Starbucks,0
"Caramel Brulee Creme Frappuccino with Almond Milk and Whip, Tall",Starbucks,0
"Iced Gingerbread Latte with Soy Milk and Whip, Tall",Starbucks,1
"Iced Gingerbread Latte with Soy Milk and No Whip, Grande",Starbucks,0
"Peppermint Mocha with Whole Milk and Whip, Grande",Starbucks,0
"Iced Salted Caramel Mocha with 2% Milk and No Whip, Tall",Starbucks,0
"Espresso Macchiato with Soy Milk, Doppio",Starbucks,1
"Iced Coffee Sweetened with Whole Milk, Grande",Starbucks,1
"White Hot Chocolate with Coconut Milk and Whip, Tall",Starbucks,0
"Caramel Brulee Frappuccino with Soy Milk and Whip, Venti",Starbucks,0
"Chai Tea Latte with Almond Milk, Tall",Starbucks,1
"Pumpkin Spice Creme Frappuccino with Soy Milk and Whip, Grande",Starbucks,0
"Iced Flat White with Nonfat Milk, Tall",Starbucks,1
"Holiday Spice Flat White with 2% Milk, Short",Starbucks,1
"Iced Caramel Macchiato with Soy Milk, Tall",Starbucks,1
"Iced White Chocolate Mocha with Coconut Milk and No Whip, Venti",Starbucks,0
"Eggnog Frappuccino Blended Creme with Whole Milk and Whip, Grande",Starbucks,0
"Chestnut Praline Frappuccino with Nonfat Milk and No Whip, Venti",Starbucks,0
"Starbucks Doubleshot on Ice Sweetened with Soy Milk, Grande",Starbucks,1
"Starbucks Doubleshot on Ice Sweetened with Soy Milk, Tall",Starbucks,1
"Gingerbread Creme with Coconut Milk and Whip, Grande",Starbucks,0
"Salted Caramel Mocha Creme Frappuccino with Almond Milk and No Whip, Tall",Starbucks,0
"Caramel Frappuccino with Almond Milk and No Whip, Grande",Starbucks,0
"Chestnut Praline Creme Frappuccino with 2% Milk and No Whip, Venti",Starbucks,0
"Pumpkin Spice Creme with Whole Milk and Whip, Venti",Starbucks,0
"Strawberries & Creme Frappuccino with Nonfat Milk and No Whip, Grande",Starbucks,0
"Chocolate Milk with Whole Milk, Grande",Starbucks,0
"Caramel Brulee Creme Frappuccino with Whole Milk and No Whip, Tall",Starbucks,0
"Cinnamon Dolce Creme Frappuccino with Soy Milk and No Whip, Venti",Starbucks,0
"Peppermint White Mocha Creme Frappuccino with Soy Milk and Whip, Tall",Starbucks,0
"Double Chocolaty Chip Creme Frappuccino with Coconut Milk and No Whip, Tall",Starbucks,0
"Iced Gingerbread Latte with Coconut Milk and No Whip, Grande",Starbucks,1
"Vanilla Steamer with Whole Milk, Tall",Starbucks,1
"Chai Tea Latte with Whole Milk, Venti",Starbucks,0
Kid's Hot Chocolate with Whole Milk and Whip,Starbucks,1
"Teavana Shaken Iced Passion Tango Tea Lemonade Unsweetened, Tall",Starbucks,1
"Hot Chocolate with Whole Milk and Whip, Tall",Starbucks,0
"Caramel Brulee Creme with Whole Milk and Whip, Kids",Starbucks,1
"Caffe Misto with Almond Milk, Grande",Starbucks,1
"Chestnut Praline Latte with Soy Milk and Whip, Venti",Starbucks,0
"Iced Peppermint Mocha with Coconut Milk and No Whip, Venti",Starbucks,0
"Cold Brewed Coffee with Nonfat Milk, Trenta",Starbucks,1
"White Chocolate Mocha with Coconut Milk and No Whip, Venti",Starbucks,0
"Iced Flat White with 2% Milk, Tall",Starbucks,1
"Iced Pumpkin Spice Latte with Almond Milk and Whip, Tall",Starbucks,1
"Caramel Brulee Creme with Whole Milk and No Whip, Tall",Starbucks,0
"Matcha Green Tea Frappuccino Blended Creme with 2% Milk and Whip, Grande",Starbucks,0
"Cinnamon Dolce Frappuccino with Almond Milk and No Whip, Grande",Starbucks,0
"Mocha Frappuccino with Almond Milk and Whip, Venti",Starbucks,0
"Iced Cinnamon Dolce Latte with Soy Milk and No Whip, Grande",Starbucks,0
"Espresso Frappuccino with 2% Milk, Venti",Starbucks,0
"Strawberries & Creme Frappuccino with Nonfat Milk and No Whip, Tall",Starbucks,0
"Pumpkin Spice Frappuccino with Soy Milk and No Whip, Venti",Starbucks,0
"Chestnut Praline Frappuccino with 2% Milk and No Whip, Tall",Starbucks,0
"Iced White Chocolate Mocha with Almond Milk and Whip, Grande",Starbucks,0
"Medium Roast Brewed Coffee/Pike Place Roast Brewed Coffee, Traveler",Starbucks,1
"Iced Holiday Spice Flat White with Coconut Milk, Grande",Starbucks,1
Chocolate Smoothie with Whole Milk,Starbucks,0
"Peppermint Mocha Frappuccino with Soy Milk and No Whip, Grande",Starbucks,0
"Pumpkin Spice Creme Frappuccino with Nonfat Milk and Whip, Venti",Starbucks,0
"Iced Chai Eggnog Latte with Almond Milk, Grande",Starbucks,0
"Peppermint White Hot Chocolate with Coconut Milk and No Whip, Tall",Starbucks,0
"London Fog Tea Latte with Coconut Milk, Venti",Starbucks,0
"Caramel Frappuccino with 2% Milk and No Whip, Venti",Starbucks,0
"Salted Caramel Hot Chocolate with Whole Milk and No Whip, Short",Starbucks,0
"Caramel Brulee Creme Frappuccino with Whole Milk and No Whip, Venti",Starbucks,0
"Peppermint White Chocolate Mocha with Nonfat Milk and No Whip, Tall",Starbucks,0
"Caramel Brulee Creme Frappuccino with Soy Milk and No Whip, Tall",Starbucks,0
"Caramel Brulee Creme with Whole Milk and Whip, Short",Starbucks,1
"Iced Cinnamon Dolce Latte with Whole Milk and Whip, Venti",Starbucks,0
"Eggnog Creme with Almond Milk, Venti",Starbucks,0
"Eggnog Latte with Almond Milk, Grande",Starbucks,0
"Peppermint White Chocolate Mocha with Whole Milk and No Whip, Tall",Starbucks,0
"Java Chip Frappuccino with Coconut Milk and Whip, Tall",Starbucks,0
"Decaf Clover Brewed Coffee, Grande",Starbucks,1
"Caramel Brulee Creme with Nonfat Milk and No Whip, Kids",Starbucks,1
"Iced Salted Caramel Mocha with Whole Milk and No Whip, Grande",Starbucks,0
"White Chocolate Mocha Creme Frappuccino with Almond Milk and No Whip, Grande",Starbucks,0
"Iced White Hot Chocolate with Soy Milk and Whip, Grande",Starbucks,0
"Salted Caramel Hot Chocolate with Coconut Milk and Whip, Venti",Starbucks,0
"Matcha Green Tea Frappuccino Blended Creme with Nonfat Milk and No Whip, Venti",Starbucks,0
"Caramel Frappuccino with Coconut Milk and Whip, Grande",Starbucks,0
"Iced Chestnut Praline Latte with Nonfat Milk and No Whip, Grande",Starbucks,1
"Teavana Shaken Pineapple Black Tea Infusion Unsweetened, Tall",Starbucks,1
"Chestnut Praline Frappuccino with Soy Milk and No Whip, Tall",Starbucks,0
"Caramel Macchiato with Soy Milk, Venti",Starbucks,0
"Cinnamon Dolce Latte with Almond Milk and No Whip, Venti",Starbucks,0
"Iced Cinnamon Dolce Latte with Almond Milk and No Whip, Venti",Starbucks,0
"Vanilla Bean Creme Frappuccino with Coconut Milk and Whip, Venti",Starbucks,0
"Vanilla Steamer with Coconut Milk, Tall",Starbucks,1
"Starbucks Doubleshot on Ice Unsweetened with Coconut Milk, Grande",Starbucks,1
"Iced White Hot Chocolate with Coconut Milk and No Whip, Grande",Starbucks,0
"Eggnog Frappuccino Blended Creme with Whole Milk and No Whip, Tall",Starbucks,0
"Gingerbread Creme Frappuccino with Whole Milk and No Whip, Grande",Starbucks,0
"Vanilla Latte with Soy Milk, Grande",Starbucks,0
"Hot Chocolate with 2% Milk and No Whip, Grande",Starbucks,0
"Skinny Cinnamon Dolce Latte, Grande",Starbucks,1
"Gingerbread Frappuccino with Whole Milk and No Whip, Venti",Starbucks,0
"Peppermint White Chocolate Mocha with Whole Milk and Whip, Short",Starbucks,0
"Gingerbread Creme with Almond Milk and No Whip, Venti",Starbucks,0
"Iced Flat White with Almond Milk, Tall",Starbucks,1
"Iced Chestnut Praline Latte with Nonfat Milk and No Whip, Venti",Starbucks,0
"Salted Caramel Mocha with Coconut Milk and Whip, Venti",Starbucks,0
"Matcha Tea, Iced - Medium",Scooter's Coffee And Yogurt,1
"Matcha Green Tea Latte, Hot - Large with Almond Milk",Scooter's Coffee And Yogurt,1
"Mocha, Sugar Free, Iced - Medium with Skim Milk",Scooter's Coffee And Yogurt,1
"Flavored Matcha Green Tea Latte with Vanilla, Blended - Large with Soy Milk",Scooter's Coffee And Yogurt,0
"Cinnamon Roll Latte, Hot - Small with Skim Milk",Scooter's Coffee And Yogurt,0
Cold Brew & Cream - Small,Scooter's Coffee And Yogurt,1
Strawberry Banana Matcha Green Tea Smoothie - Medium with Soy Milk,Scooter's Coffee And Yogurt,0
"Flavored Latte with Sugar Free Hazelnut, Iced - Small with Soy Milk",Scooter's Coffee And Yogurt,1
"Latte, Hot - Medium with Coconut Milk",Scooter's Coffee And Yogurt,1
"Spicy Sausage, Egg & Gouda Ciabatta",Scooter's Coffee And Yogurt,1
"Flavored Latte, Vanilla, Iced - Medium with Skim Milk",Scooter's Coffee And Yogurt,1
"Candy Bar with Mocha, Almond, Coconut, Iced - Medium with Soy Milk",Scooter's Coffee And Yogurt,0
"Candy Bar with Mocha, Hazelnut & Vanilla, Hot - Small with Almond Milk",Scooter's Coffee And Yogurt,0
Pina Colada Matcha Green Tea Smoothie - Medium with Almond Milk,Scooter's Coffee And Yogurt,0
"Turtle Latte, Iced - Medium with Soy Milk",Scooter's Coffee And Yogurt,0
"Flavored Matcha Green Tea Latte with Vanilla, Blended - Medium with Coconut Milk",Scooter's Coffee And Yogurt,0
"Pumpkin Caramelicious, Iced - Small with Coconut Milk",Scooter's Coffee And Yogurt,0
"Candy Bar with Mocha, Almond, Coconut, Iced - Large with Coconut Milk",Scooter's Coffee And Yogurt,0
