,_index,_type,_id,_score,fields.item_name,fields.brand_name,fields.nf_calories,fields.nf_calories_from_fat,fields.nf_total_fat,fields.nf_saturated_fat,fields.nf_trans_fatty_acid,fields.nf_cholesterol,fields.nf_sodium,fields.nf_sugars,fields.nf_protein,healthy,caption_clean,filtered_caption
97,f762ef22-e660-434f-9071-a10ea6691c27,item,ae4975997c32e525fd72c1f3,1,"Large Pizza Topping, Green Bell Peppers",BJ's Restaurants,5,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,"['large', 'pizza', 'topping', 'green', 'bell', 'peppers']","['larg', 'pizza', 'top', 'green', 'bell', 'pepper']"
98,f762ef22-e660-434f-9071-a10ea6691c27,item,ae4975998230c2de4f3986d5,1,BJ's Classic Rib-Eye,BJ's Restaurants,1080,,67.0,26.0,0.0,500.0,2270.0,1.0,106.0,0,"['bjs', 'classic', 'ribeye']","['bj', 'classic', 'ribey']"
99,f762ef22-e660-434f-9071-a10ea6691c27,item,ae49759988a4394e210b1128,1,"Buttermilk Pancakes, Full Stack",BJ's Restaurants,1490,,58.0,17.0,0.0,0.0,3140.0,65.0,19.0,0,"['buttermilk', 'pancakes', 'full', 'stack']","['buttermilk', 'pancak', 'full', 'stack']"
100,f762ef22-e660-434f-9071-a10ea6691c27,item,ae4975998e27a136d5fbe307,1,Kids Chocolate Milk,BJ's Restaurants,220,,4.0,3.0,0.0,20.0,150.0,30.0,9.0,1,"['kids', 'chocolate', 'milk']","['kid', 'chocol', 'milk']"
101,f762ef22-e660-434f-9071-a10ea6691c27,item,ae49759990bfa8ee9dff2232,1,Honey-Crisp Chicken Salad,BJ's Restaurants,1360,,103.0,16.0,0.0,360.0,2330.0,36.0,42.0,0,"['honeycrisp', 'chicken', 'salad']","['honeycrisp', 'chicken', 'salad']"
102,f762ef22-e660-434f-9071-a10ea6691c27,item,ae49759995c862a2ca13070b,1,Pepperoni Extreme Flatbread Pizza,BJ's Restaurants,120,,7.0,3.0,0.0,15.0,300.0,0.0,5.0,1,"['pepperoni', 'extreme', 'flatbread', 'pizza']","['pepperoni', 'extrem', 'flatbread', 'pizza']"
103,f762ef22-e660-434f-9071-a10ea6691c27,item,ae497599a3034b86e02db7db,1,"Pepperoni Extreme Deep Dish Pizza, Medium",BJ's Restaurants,340,,17.0,7.0,0.0,35.0,970.0,2.0,14.0,0,"['pepperoni', 'extreme', 'deep', 'dish', 'pizza', 'medium']","['pepperoni', 'extrem', 'deep', 'dish', 'pizza', 'medium']"
104,f762ef22-e660-434f-9071-a10ea6691c27,item,ae497599abd86156f2f90b7f,1,"Gourmet Five Meat Deep Dish Pizza, Medium",BJ's Restaurants,360,,18.0,7.0,0.0,40.0,950.0,3.0,16.0,0,"['gourmet', 'five', 'meat', 'deep', 'dish', 'pizza', 'medium']","['gourmet', 'five', 'meat', 'deep', 'dish', 'pizza', 'medium']"
105,f762ef22-e660-434f-9071-a10ea6691c27,item,ae497599bebab7c27770776d,1,Bleu Cheese Dressing,BJ's Restaurants,180,,20.0,5.0,0.0,25.0,330.0,2.0,2.0,1,"['bleu', 'cheese', 'dressing']","['bleu', 'chees', 'dress']"
106,f762ef22-e660-434f-9071-a10ea6691c27,item,ae497599c241be2f9d4f7cca,1,Kids Lemonade,BJ's Restaurants,180,,0.0,0.0,0.0,0.0,15.0,40.0,0.0,0,"['kids', 'lemonade']","['kid', 'lemonad']"
107,f762ef22-e660-434f-9071-a10ea6691c27,item,ae497599c6bda3ff4168cc95,1,Ahi Poke,BJ's Restaurants,320,,10.0,2.0,0.0,50.0,1340.0,6.0,32.0,0,"['ahi', 'poke']","['ahi', 'poke']"
108,f762ef22-e660-434f-9071-a10ea6691c27,item,ae497599cbb97ddf2f44913c,1,Parmesan-Crusted Chicken,BJ's Restaurants,1310,,74.0,40.0,0.0,500.0,2200.0,8.0,89.0,0,"['parmesancrusted', 'chicken']","['parmesancrust', 'chicken']"
109,f762ef22-e660-434f-9071-a10ea6691c27,item,ae497599cbbbf643bdd6f336,1,"Chicken Bacon Ranch Deep Dish Pizza, Large",BJ's Restaurants,470,,23.0,8.0,0.0,65.0,1140.0,3.0,24.0,0,"['chicken', 'bacon', 'ranch', 'deep', 'dish', 'pizza', 'large']","['chicken', 'bacon', 'ranch', 'deep', 'dish', 'pizza', 'larg']"
110,f762ef22-e660-434f-9071-a10ea6691c27,item,ae497599d5c6da53a29fb8ea,1,House Top Sirloin,BJ's Restaurants,500,,32.0,13.0,0.0,120.0,980.0,0.0,46.0,0,"['house', 'top', 'sirloin']","['hous', 'top', 'sirloin']"
111,f762ef22-e660-434f-9071-a10ea6691c27,item,ae497599d9e7978fb409a0f6,1,"Sweet Pig Deep Dish Pizza, Mini",BJ's Restaurants,150,,5.0,2.0,0.0,10.0,390.0,4.0,6.0,1,"['sweet', 'pig', 'deep', 'dish', 'pizza', 'mini']","['sweet', 'pig', 'deep', 'dish', 'pizza', 'mini']"
112,f762ef22-e660-434f-9071-a10ea6691c27,item,ae497599dca23a83dfff4117,1,"Gourmet Five Meat Deep Dish Pizza, Small",BJ's Restaurants,320,,17.0,7.0,0.0,45.0,880.0,2.0,15.0,0,"['gourmet', 'five', 'meat', 'deep', 'dish', 'pizza', 'small']","['gourmet', 'five', 'meat', 'deep', 'dish', 'pizza', 'small']"
113,f762ef22-e660-434f-9071-a10ea6691c27,item,ae497599e7b98e134871e97d,1,"BJ's Favorite Deep Dish Pizza, Mini",BJ's Restaurants,180,,9.0,3.0,0.0,15.0,440.0,1.0,7.0,1,"['bjs', 'favorite', 'deep', 'dish', 'pizza', 'mini']","['bj', 'favorit', 'deep', 'dish', 'pizza', 'mini']"
114,f762ef22-e660-434f-9071-a10ea6691c27,item,ae497599ec4ed2837c29a971,1,"Chicken Bacon Ranch Deep Dish Pizza, Mini",BJ's Restaurants,240,,12.0,4.0,0.0,35.0,580.0,2.0,13.0,1,"['chicken', 'bacon', 'ranch', 'deep', 'dish', 'pizza', 'mini']","['chicken', 'bacon', 'ranch', 'deep', 'dish', 'pizza', 'mini']"
115,f762ef22-e660-434f-9071-a10ea6691c27,item,ae497599f6795ea7b441f6e6,1,"Sweet Pig Deep Dish Pizza, Small",BJ's Restaurants,210,,7.0,3.0,0.0,15.0,550.0,5.0,9.0,1,"['sweet', 'pig', 'deep', 'dish', 'pizza', 'small']","['sweet', 'pig', 'deep', 'dish', 'pizza', 'small']"
116,f762ef22-e660-434f-9071-a10ea6691c27,item,ae497599fc47621b76f37d69,1,Italian Dressing,BJ's Restaurants,170,,18.0,2.0,0.0,0.0,270.0,2.0,0.0,1,"['italian', 'dressing']","['italian', 'dress']"
117,f762ef22-e660-434f-9071-a10ea6691c27,item,152116032bbd7a905bccbaa5,1,"Tomato Basil Soup, Cup",Buca Di Beppo,310,190.0,21.0,11.0,0.0,65.0,630.0,3.0,5.0,0,"['tomato', 'basil', 'soup', 'cup']","['tomato', 'basil', 'soup', 'cup']"
118,f762ef22-e660-434f-9071-a10ea6691c27,item,152116033995420407f35c48,1,Bucatini Amatriciana,Buca Di Beppo,940,410.0,46.0,11.0,0.0,60.0,1620.0,12.0,37.0,0,"['bucatini', 'amatriciana']","['bucatini', 'amatriciana']"
119,f762ef22-e660-434f-9071-a10ea6691c27,item,1521160347c7360d537dded5,1,"Italian Wedding Soup, Bowl",Buca Di Beppo,400,160.0,17.0,6.0,0.0,65.0,1770.0,2.0,27.0,0,"['italian', 'wedding', 'soup', 'bowl']","['italian', 'wed', 'soup', 'bowl']"
120,f762ef22-e660-434f-9071-a10ea6691c27,item,15211603aab814ae8babda56,1,Tortellini Bianca,Buca Di Beppo,510,290.0,32.0,18.0,0.0,135.0,690.0,3.0,14.0,0,"['tortellini', 'bianca']","['tortellini', 'bianca']"
121,f762ef22-e660-434f-9071-a10ea6691c27,item,15211603ba330626fffb9043,1,Salmon Sorrento,Buca Di Beppo,680,540.0,60.0,23.0,1.0,150.0,260.0,3.0,28.0,0,"['salmon', 'sorrento']","['salmon', 'sorrento']"
122,f762ef22-e660-434f-9071-a10ea6691c27,item,15211603bb1c89461e0ac788,1,Kid's Spaghetti with Meatball,Buca Di Beppo,560,130.0,14.0,45.0,0.5,85.0,2140.0,14.0,31.0,0,"['kids', 'spaghetti', 'with', 'meatball']","['kid', 'spaghetti', 'meatbal']"
123,f762ef22-e660-434f-9071-a10ea6691c27,item,15211603e8a4b5cbb074347e,1,Kid's Pisa Punch,Buca Di Beppo,60,0.0,0.0,0.0,0.0,0.0,10.0,14.0,0.0,1,"['kids', 'pisa', 'punch']","['kid', 'pisa', 'punch']"
124,f762ef22-e660-434f-9071-a10ea6691c27,item,51cb356d97c3e632bfc46c2d,1,Caesar Salad,Buca Di Beppo,140,100.0,11.0,2.0,0.0,10.0,440.0,2.0,4.0,1,"['caesar', 'salad']","['caesar', 'salad']"
125,f762ef22-e660-434f-9071-a10ea6691c27,item,51cb356d97c3e632bfc46c3a,1,Chicken Limone,Buca Di Beppo,400,250.0,28.0,15.0,1.0,135.0,200.0,1.0,26.0,0,"['chicken', 'limone']","['chicken', 'limon']"
126,f762ef22-e660-434f-9071-a10ea6691c27,item,51cb356d97c3e632bfc46c3f,1,Chicken Parmigiana,Buca Di Beppo,870,500.0,56.0,13.0,0.5,125.0,1730.0,13.0,47.0,0,"['chicken', 'parmigiana']","['chicken', 'parmigiana']"
127,f762ef22-e660-434f-9071-a10ea6691c27,item,51cb356d97c3e632bfc46c53,1,Meatball,Buca Di Beppo,450,200.0,22.0,89.0,1.0,170.0,1320.0,9.0,40.0,0,['meatball'],['meatbal']
128,f762ef22-e660-434f-9071-a10ea6691c27,item,51cb356d97c3e632bfc46c65,1,"Minestrone Soup, Bowl",Buca Di Beppo,180,40.0,5.0,0.5,0.0,0.0,1200.0,9.0,4.0,0,"['minestrone', 'soup', 'bowl']","['minestron', 'soup', 'bowl']"
129,f762ef22-e660-434f-9071-a10ea6691c27,item,51cb356d97c3e632bfc46c72,1,Penne San Remo,Buca Di Beppo,800,320.0,35.0,11.0,0.5,60.0,2170.0,11.0,28.0,0,"['penne', 'san', 'remo']","['penn', 'san', 'remo']"
130,f762ef22-e660-434f-9071-a10ea6691c27,item,51cb356d97c3e632bfc46c8a,1,Spaghetti with Meat Sauce,Buca Di Beppo,410,60.0,6.0,1.5,0.0,30.0,1760.0,12.0,21.0,0,"['spaghetti', 'with', 'meat', 'sauce']","['spaghetti', 'meat', 'sauc']"
131,f762ef22-e660-434f-9071-a10ea6691c27,item,51cb356d97c3e632bfc46c8f,1,Spicy Chicken Rigatoni,Buca Di Beppo,770,310.0,35.0,9.0,0.0,55.0,1960.0,10.0,26.0,0,"['spicy', 'chicken', 'rigatoni']","['spici', 'chicken', 'rigatoni']"
132,f762ef22-e660-434f-9071-a10ea6691c27,item,51cb356d97c3e632bfc46c96,1,Tiramisu,Buca Di Beppo,830,490.0,55.0,29.0,1.5,140.0,135.0,54.0,13.0,0,['tiramisu'],['tiramisu']
133,f762ef22-e660-434f-9071-a10ea6691c27,item,15219505020babe4be6877ce,1,"Flavored Tea, With Ice, Orange",Carrabba's Italian Grill,45,0.0,0.0,0.0,0.0,0.0,10.0,11.0,0.0,1,"['flavored', 'tea', 'with', 'ice', 'orange']","['flavor', 'tea', 'ice', 'orang']"
134,f762ef22-e660-434f-9071-a10ea6691c27,item,152195051229d9105af661ad,1,"Catering, Meatballs & Ricotta",Carrabba's Italian Grill,1900,1030.0,114.0,49.0,0.0,475.0,5310.0,41.0,143.0,0,"['catering', 'meatballs', 'ricotta']","['cater', 'meatbal', 'ricotta']"
135,f762ef22-e660-434f-9071-a10ea6691c27,item,1521950519864690503b85a9,1,"Catering, Mezzaluna, 10 Servings",Carrabba's Italian Grill,4390,2230.0,248.0,137.0,1.0,905.0,9810.0,42.0,181.0,0,"['catering', 'mezzaluna', '10', 'servings']","['cater', 'mezzaluna', '10', 'serv']"
136,f762ef22-e660-434f-9071-a10ea6691c27,item,152195052259f3d02e5cdbb0,1,Penne Pomodoro,Carrabba's Italian Grill,210,45.0,5.0,0.5,0.0,0.0,890.0,10.0,6.0,0,"['penne', 'pomodoro']","['penn', 'pomodoro']"
137,f762ef22-e660-434f-9071-a10ea6691c27,item,1521950527182008378b6b34,1,"Kids, Side, Steamed Spinach",Carrabba's Italian Grill,30,0.0,0.0,0.0,0.0,0.0,100.0,1.0,4.0,1,"['kids', 'side', 'steamed', 'spinach']","['kid', 'side', 'steam', 'spinach']"
138,f762ef22-e660-434f-9071-a10ea6691c27,item,152195052f45f458db293807,1,"Kids, Grilled Cheese",Carrabba's Italian Grill,580,320.0,36.0,21.0,1.0,110.0,1040.0,4.0,21.0,0,"['kids', 'grilled', 'cheese']","['kid', 'grill', 'chees']"
139,f762ef22-e660-434f-9071-a10ea6691c27,item,15219505333ca93cf6206e2b,1,"Topping, Garlic Aioli",Carrabba's Italian Grill,220,200.0,22.0,3.5,0.0,15.0,240.0,1.0,1.0,0,"['topping', 'garlic', 'aioli']","['top', 'garlic', 'aioli']"
140,f762ef22-e660-434f-9071-a10ea6691c27,item,1521950534ec2ba8263b904c,1,"Topping, Gorgonzola Cheese Sauce",Carrabba's Italian Grill,200,180.0,20.0,7.0,0.0,40.0,310.0,1.0,2.0,1,"['topping', 'gorgonzola', 'cheese', 'sauce']","['top', 'gorgonzola', 'chees', 'sauc']"
141,f762ef22-e660-434f-9071-a10ea6691c27,item,152195053af4357874a78489,1,"Catering, Chicken Parmesan, 10 Servings",Carrabba's Italian Grill,3460,1550.0,172.0,74.0,3.0,1010.0,9760.0,59.0,347.0,0,"['catering', 'chicken', 'parmesan', '10', 'servings']","['cater', 'chicken', 'parmesan', '10', 'serv']"
142,f762ef22-e660-434f-9071-a10ea6691c27,item,152195053e4da17c017e7600,1,"Lasagne Family Bundle, 4 Servings",Carrabba's Italian Grill,4220,2100.0,234.0,111.0,0.0,590.0,11820.0,79.0,215.0,0,"['lasagne', 'family', 'bundle', '4', 'servings']","['lasagn', 'famili', 'bundl', '4', 'serv']"
143,f762ef22-e660-434f-9071-a10ea6691c27,item,15219505400b55cddafffcff,1,Calamari,Carrabba's Italian Grill,900,580.0,64.0,13.0,6.0,320.0,1670.0,7.0,29.0,0,['calamari'],['calamari']
144,f762ef22-e660-434f-9071-a10ea6691c27,item,152195055774044dfcd0530b,1,"Caesar Salad Family Bundle, 4 Servings",Carrabba's Italian Grill,1160,960.0,106.0,20.0,0.0,65.0,1770.0,6.0,21.0,0,"['caesar', 'salad', 'family', 'bundle', '4', 'servings']","['caesar', 'salad', 'famili', 'bundl', '4', 'serv']"
145,f762ef22-e660-434f-9071-a10ea6691c27,item,152195055d557ab9146acca4,1,"Catering, Chips With Gorgonzola, 1 Serving",Carrabba's Italian Grill,190,130.0,14.0,3.5,0.0,15.0,600.0,1.0,2.0,1,"['catering', 'chips', 'with', 'gorgonzola', '1', 'serving']","['cater', 'chip', 'gorgonzola', '1', 'serv']"
146,f762ef22-e660-434f-9071-a10ea6691c27,item,1521950571f09051a0aca2fe,1,Cauliflower Fritte,Carrabba's Italian Grill,670,330.0,37.0,7.0,0.0,25.0,3230.0,10.0,17.0,0,"['cauliflower', 'fritte']","['cauliflow', 'fritt']"
147,f762ef22-e660-434f-9071-a10ea6691c27,item,1521950574dbe3017d64e391,1,"Garlic Mashed Potatoes Family Bundle, 4 Servings",Carrabba's Italian Grill,1100,530.0,59.0,13.0,1.0,15.0,3860.0,9.0,23.0,0,"['garlic', 'mashed', 'potatoes', 'family', 'bundle', '4', 'servings']","['garlic', 'mash', 'potato', 'famili', 'bundl', '4', 'serv']"
148,f762ef22-e660-434f-9071-a10ea6691c27,item,152195057700e63db89566be,1,"Spaghetti Meat Sauce Family Bundle, 4 Servings",Carrabba's Italian Grill,2730,950.0,106.0,38.0,2.0,205.0,6720.0,50.0,109.0,0,"['spaghetti', 'meat', 'sauce', 'family', 'bundle', '4', 'servings']","['spaghetti', 'meat', 'sauc', 'famili', 'bundl', '4', 'serv']"
149,f762ef22-e660-434f-9071-a10ea6691c27,item,1521950580b244160d4e5bd8,1,"House Salad Family Bundle, 1 Serving",Carrabba's Italian Grill,250,210.0,23.0,3.5,0.0,10.0,350.0,4.0,2.0,0,"['house', 'salad', 'family', 'bundle', '1', 'serving']","['hous', 'salad', 'famili', 'bundl', '1', 'serv']"
150,f762ef22-e660-434f-9071-a10ea6691c27,item,152195058b01cec24dda1cd9,1,"Kids, 2% Milk",Carrabba's Italian Grill,170,60.0,7.0,4.5,0.0,25.0,140.0,17.0,11.0,1,"['kids', '2', 'milk']","['kid', '2', 'milk']"
151,f762ef22-e660-434f-9071-a10ea6691c27,item,152195058eb0e87a46e65cd9,1,Linguine Positano With Chicken With Gluten Free Pasta,Carrabba's Italian Grill,1020,270.0,30.0,5.0,0.0,80.0,2330.0,11.0,46.0,0,"['linguine', 'positano', 'with', 'chicken', 'with', 'gluten', 'free', 'pasta']","['linguin', 'positano', 'chicken', 'gluten', 'free', 'pasta']"
152,f762ef22-e660-434f-9071-a10ea6691c27,item,152195059200087abad01b42,1,"Lunch, Lasagne",Carrabba's Italian Grill,390,210.0,24.0,12.0,0.0,70.0,1260.0,11.0,23.0,0,"['lunch', 'lasagne']","['lunch', 'lasagn']"
153,f762ef22-e660-434f-9071-a10ea6691c27,item,152195059dfb603657ff8889,1,"Light Beer, 19 Ounce, Draft",Carrabba's Italian Grill,160,0.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,1,"['light', 'beer', '19', 'ounce', 'draft']","['light', 'beer', '19', 'ounc', 'draft']"
154,f762ef22-e660-434f-9071-a10ea6691c27,item,15219505a070b8727b915921,1,"Kids, Side, Penne Pomodoro",Carrabba's Italian Grill,210,45.0,5.0,0.5,0.0,0.0,890.0,10.0,6.0,0,"['kids', 'side', 'penne', 'pomodoro']","['kid', 'side', 'penn', 'pomodoro']"
155,f762ef22-e660-434f-9071-a10ea6691c27,item,15219505a951dc8e9e2962d6,1,"Rose Wine, Glass, 9 Ounce",Carrabba's Italian Grill,230,0.0,0.0,0.0,0.0,0.0,10.0,3.0,0.0,1,"['rose', 'wine', 'glass', '9', 'ounce']","['rose', 'wine', 'glass', '9', 'ounc']"
156,f762ef22-e660-434f-9071-a10ea6691c27,item,15219505b0c046ae739f5b19,1,"Catering, Tomato Basil Salmon & Chicken Bryan, 10 Servings",Carrabba's Italian Grill,8440,5060.0,562.0,189.0,2.0,2020.0,15960.0,60.0,671.0,0,"['catering', 'tomato', 'basil', 'salmon', 'chicken', 'bryan', '10', 'servings']","['cater', 'tomato', 'basil', 'salmon', 'chicken', 'bryan', '10', 'serv']"
157,f762ef22-e660-434f-9071-a10ea6691c27,item,15219505b1f4322a2dc3398c,1,"Catering, Sliced Sirloin Marsala, 10 Servings",Carrabba's Italian Grill,3760,2370.0,263.0,121.0,3.0,785.0,5550.0,5.0,283.0,0,"['catering', 'sliced', 'sirloin', 'marsala', '10', 'servings']","['cater', 'slice', 'sirloin', 'marsala', '10', 'serv']"
158,f762ef22-e660-434f-9071-a10ea6691c27,item,15219505c212d25f965cee46,1,"Calamari, Small",Carrabba's Italian Grill,630,380.0,42.0,9.0,4.0,210.0,1450.0,3.0,20.0,0,"['calamari', 'small']","['calamari', 'small']"
159,f762ef22-e660-434f-9071-a10ea6691c27,item,15219505c3cc427311e06544,1,Vanilla Espresso Martini,Carrabba's Italian Grill,140,15.0,2.0,1.0,0.0,0.0,0.0,20.0,0.0,1,"['vanilla', 'espresso', 'martini']","['vanilla', 'espresso', 'martini']"
160,f762ef22-e660-434f-9071-a10ea6691c27,item,15219505c8638993501e9ae1,1,"Catering, Italian Sandwich, 1 Serving",Carrabba's Italian Grill,610,340.0,37.0,10.0,0.0,60.0,1650.0,3.0,26.0,0,"['catering', 'italian', 'sandwich', '1', 'serving']","['cater', 'italian', 'sandwich', '1', 'serv']"
161,f762ef22-e660-434f-9071-a10ea6691c27,item,15219505c86f689f7f21a2a1,1,Grilled Vegetables,Carrabba's Italian Grill,50,15.0,1.5,0.0,0.0,0.0,250.0,4.0,3.0,1,"['grilled', 'vegetables']","['grill', 'veget']"
162,f762ef22-e660-434f-9071-a10ea6691c27,item,15219505c8f59db3c996423b,1,"Samuel Adams Boston Lager, 13 oz, Draft",Carrabba's Italian Grill,190,0.0,0.0,0.0,0.0,0.0,30.0,0.0,2.0,1,"['samuel', 'adams', 'boston', 'lager', '13', 'oz', 'draft']","['samuel', 'adam', 'boston', 'lager', '13', 'oz', 'draft']"
163,f762ef22-e660-434f-9071-a10ea6691c27,item,15219505d6208d5ba10b7cfe,1,"Flavored Tea, With Ice, White Peach",Carrabba's Italian Grill,35,0.0,0.0,0.0,0.0,0.0,10.0,9.0,0.0,1,"['flavored', 'tea', 'with', 'ice', 'white', 'peach']","['flavor', 'tea', 'ice', 'white', 'peach']"
164,f762ef22-e660-434f-9071-a10ea6691c27,item,15219505d8788833148eb5b8,1,"Minute Maid Lemonade, With Ice (To-Go)",Carrabba's Italian Grill,150,0.0,0.0,0.0,0.0,0.0,10.0,38.0,0.0,0,"['minute', 'maid', 'lemonade', 'with', 'ice', 'togo']","['minut', 'maid', 'lemonad', 'ice', 'togo']"
165,f762ef22-e660-434f-9071-a10ea6691c27,item,15219505dd33359f0aa42960,1,"Catering, Penne Positano With Chicken, 10 Servings",Carrabba's Italian Grill,3550,1610.0,179.0,48.0,0.5,455.0,11050.0,51.0,219.0,0,"['catering', 'penne', 'positano', 'with', 'chicken', '10', 'servings']","['cater', 'penn', 'positano', 'chicken', '10', 'serv']"
166,f762ef22-e660-434f-9071-a10ea6691c27,item,15219505ddc96a1f22cb9440,1,Marsala Di Carrabba,Carrabba's Italian Grill,610,330.0,36.0,16.0,0.0,165.0,1090.0,1.0,61.0,0,"['marsala', 'di', 'carrabba']","['marsala', 'di', 'carrabba']"
167,f762ef22-e660-434f-9071-a10ea6691c27,item,15219505df832e033f4dc858,1,"Light Beer, 13 Ounce, Draft",Carrabba's Italian Grill,110,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,1,"['light', 'beer', '13', 'ounce', 'draft']","['light', 'beer', '13', 'ounc', 'draft']"
168,f762ef22-e660-434f-9071-a10ea6691c27,item,15219505e0f6e34ba979b6ea,1,"Birra Moretti, 13 oz, Draft",Carrabba's Italian Grill,160,0.0,0.0,0.0,0.0,0.0,15.0,0.0,2.0,1,"['birra', 'moretti', '13', 'oz', 'draft']","['birra', 'moretti', '13', 'oz', 'draft']"
169,f762ef22-e660-434f-9071-a10ea6691c27,item,15219505e16e342b54a0f7b5,1,"Catering, Strawberry Flavored Lemonade, Gallon",Carrabba's Italian Grill,2560,0.0,0.0,0.0,0.0,0.0,110.0,636.0,0.0,0,"['catering', 'strawberry', 'flavored', 'lemonade', 'gallon']","['cater', 'strawberri', 'flavor', 'lemonad', 'gallon']"
170,f762ef22-e660-434f-9071-a10ea6691c27,item,15219505e484560b509a713d,1,"Bud Light, 13 oz, Draft",Carrabba's Italian Grill,110,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,1,"['bud', 'light', '13', 'oz', 'draft']","['bud', 'light', '13', 'oz', 'draft']"
171,f762ef22-e660-434f-9071-a10ea6691c27,item,15219505ebb79603be43a78a,1,"Catering, Penne Weesie, 10 Servings",Carrabba's Italian Grill,6760,4530.0,504.0,294.0,9.0,2255.0,11560.0,23.0,299.0,0,"['catering', 'penne', 'weesie', '10', 'servings']","['cater', 'penn', 'weesi', '10', 'serv']"
172,f762ef22-e660-434f-9071-a10ea6691c27,item,15219505fc9cccafc10d2b2f,1,"Rigatoni Campagnolo Family Bundle, 1 Serving",Carrabba's Italian Grill,3080,1430.0,158.0,70.0,1.5,205.0,9380.0,61.0,154.0,0,"['rigatoni', 'campagnolo', 'family', 'bundle', '1', 'serving']","['rigatoni', 'campagnolo', 'famili', 'bundl', '1', 'serv']"
173,f762ef22-e660-434f-9071-a10ea6691c27,item,23cb99530d5fcc640191432c,1,"Lunch, Fettuccine Weesie With Whole Grain Pasta",Carrabba's Italian Grill,970,550.0,61.0,37.0,1.0,205.0,2390.0,5.0,36.0,0,"['lunch', 'fettuccine', 'weesie', 'with', 'whole', 'grain', 'pasta']","['lunch', 'fettuccin', 'weesi', 'whole', 'grain', 'pasta']"
174,f762ef22-e660-434f-9071-a10ea6691c27,item,23cb99531a8d46040b57bf58,1,"Lunch, Spaghetti With Meatballs With Whole Grain Spaghetti",Carrabba's Italian Grill,880,230.0,26.0,8.0,0.0,70.0,2650.0,21.0,43.0,0,"['lunch', 'spaghetti', 'with', 'meatballs', 'with', 'whole', 'grain', 'spaghetti']","['lunch', 'spaghetti', 'meatbal', 'whole', 'grain', 'spaghetti']"
175,f762ef22-e660-434f-9071-a10ea6691c27,item,c6402811011df7f098fd293e,1,"Catering, Italian Salad With Chicken, 1 Serving",Carrabba's Italian Grill,340,240.0,27.0,4.5,0.0,40.0,620.0,3.0,15.0,0,"['catering', 'italian', 'salad', 'with', 'chicken', '1', 'serving']","['cater', 'italian', 'salad', 'chicken', '1', 'serv']"
176,f762ef22-e660-434f-9071-a10ea6691c27,item,c640281111bb022cb952f1ae,1,Strawberry Cheesecake,Carrabba's Italian Grill,1000,560.0,62.0,37.0,3.0,320.0,660.0,81.0,17.0,0,"['strawberry', 'cheesecake']","['strawberri', 'cheesecak']"
177,f762ef22-e660-434f-9071-a10ea6691c27,item,c6402811233400c4a49d9472,1,"Catering, Chicken Bryan, 10 Servings",Carrabba's Italian Grill,3760,1870.0,208.0,130.0,2.0,1150.0,8480.0,26.0,357.0,0,"['catering', 'chicken', 'bryan', '10', 'servings']","['cater', 'chicken', 'bryan', '10', 'serv']"
178,f762ef22-e660-434f-9071-a10ea6691c27,item,c64028112769440824d68308,1,Rigatoni Campagnolo With Gluten Free Pasta,Carrabba's Italian Grill,1260,450.0,50.0,23.0,1.0,65.0,3030.0,17.0,51.0,0,"['rigatoni', 'campagnolo', 'with', 'gluten', 'free', 'pasta']","['rigatoni', 'campagnolo', 'gluten', 'free', 'pasta']"
179,f762ef22-e660-434f-9071-a10ea6691c27,item,c6402811291c30949e07a89a,1,Parmesan-Crusted Chicken Arugula,Carrabba's Italian Grill,580,240.0,27.0,7.0,0.0,165.0,1150.0,9.0,62.0,0,"['parmesancrusted', 'chicken', 'arugula']","['parmesancrust', 'chicken', 'arugula']"
180,f762ef22-e660-434f-9071-a10ea6691c27,item,c64028113ba2c6209aed34b6,1,Linguine Positano With Chicken,Carrabba's Italian Grill,970,280.0,31.0,4.5,0.0,80.0,2280.0,10.0,53.0,0,"['linguine', 'positano', 'with', 'chicken']","['linguin', 'positano', 'chicken']"
181,f762ef22-e660-434f-9071-a10ea6691c27,item,c64028114df9262561fbd01d,1,"Catering, Tuscan Grilled Chicken",Carrabba's Italian Grill,170,35.0,4.0,1.5,0.0,80.0,470.0,0.0,31.0,1,"['catering', 'tuscan', 'grilled', 'chicken']","['cater', 'tuscan', 'grill', 'chicken']"
182,f762ef22-e660-434f-9071-a10ea6691c27,item,c640281150c1e651854a5fda,1,"Catering, Chicken Marsala",Carrabba's Italian Grill,290,140.0,15.0,7.0,0.0,105.0,710.0,0.0,32.0,0,"['catering', 'chicken', 'marsala']","['cater', 'chicken', 'marsala']"
183,f762ef22-e660-434f-9071-a10ea6691c27,item,c640281151de007160e7f59d,1,Spaghetti With Pomodoro Sauce With Gluten Free Pasta,Carrabba's Italian Grill,720,90.0,10.0,1.5,0.0,5.0,1770.0,16.0,14.0,0,"['spaghetti', 'with', 'pomodoro', 'sauce', 'with', 'gluten', 'free', 'pasta']","['spaghetti', 'pomodoro', 'sauc', 'gluten', 'free', 'pasta']"
